preco;ano;kms;cidade;estado;modelo_carro;marca
12285;2011;70048;Hopkins; MN;Civic;Honda
12285;2014;32158;Hopkins; MN;Civic;Honda
12285;2014;42227;Hopkins; MN;Civic;Honda
12285;2014;44646;Hopkins; MN;Civic;Honda
12288;2014;39432;Millington; TN;Civic;Honda
12289;2013;51510;Germantown; MD;Civic;Honda
12290;2013;35923;Rockville; MD;Civic;Honda
12290;2014;41626;Rosedale; MD;Civic;Honda
12295;2014;24637;Wilmington; NC;Civic;Honda
12295;2014;21859;Midway City; CA;Civic;Honda
12295;2015;36839;Hackettstown; NJ;Civic;Honda
12295;2015;53580;Freehold; NJ;Civic;Honda
12297;2012;49307;Inglewood; CA;Civic;Honda
12297;2012;81348;Overland Park; KS;Civic;Honda
12299;2013;55647;Montclair; CA;Civic;Honda
12299;2014;13644;East Haven; CT;Civic;Honda
12299;2015;45327;Merced; CA;Civic;Honda
12300;2013;26063;Branford; CT;Civic;Honda
12300;2013;53675;Colorado Springs; CO;Civic;Honda
12300;2014;32372;Dublin; OH;Civic;Honda
12300;2015;20198;New Orleans; LA;Civic;Honda
12301;2014;34855;Nashville; TN;Civic;Honda
12305;2014;29037;Bronx; NY;Civic;Honda
12328;2012;50852;Glenview; IL;Civic;Honda
12333;2014;59664;Countryside; IL;Civic;Honda
12335;2014;34409;Hopkins; MN;Civic;Honda
12335;2014;28039;Springfield; VA;Civic;Honda
12345;2013;38158;Flemington; NJ;Civic;Honda
12345;2015;41032;West Park; FL;Civic;Honda
12347;2012;40156;Muncie; IN;Civic;Honda
12350;2013;39354;Indian Trail; NC;Civic;Honda
12350;2015;39660;Louisville; KY;Civic;Honda
12351;2012;65243;Norfolk; VA;Civic;Honda
12358;2014;35324;Lancaster; PA;Civic;Honda
12360;2014;54006;Columbus; OH;Civic;Honda
12365;2014;34699;Springfield; VA;Civic;Honda
12369;2013;57668;Bedford; OH;Civic;Honda
12381;2014;38710;St. Augustine; FL;Civic;Honda
12382;2013;38436;Union City; GA;Civic;Honda
12385;2013;23702;Duluth; GA;Civic;Honda
12386;2014;33574;Silver Spring; MD;Civic;Honda
12387;2014;35578;Fairfax; VA;Civic;Honda
12387;2014;49141;Tracy; CA;Civic;Honda
12389;2015;37042;Lebanon; NH;Civic;Honda
12390;2013;31337;Rockville; MD;Civic;Honda
12390;2014;29943;Norwood; MA;Civic;Honda
12390;2014;19485;Milford; MA;Civic;Honda
12390;2014;59577;Aurora; CO;Civic;Honda
12392;2013;59581;Prescott; AZ;Civic;Honda
12392;2015;29336;Florence; KY;Civic;Honda
12393;2014;74200;Rochester; NY;Civic;Honda
12395;2014;35155;Hopkins; MN;Civic;Honda
12395;2014;27927;Springfield; VA;Civic;Honda
12395;2014;45185;Rochester; NY;Civic;Honda
12395;2014;26620;Orlando; FL;Civic;Honda
12395;2014;53543;Clearwater; FL;Civic;Honda
12395;2015;29052;Buford; GA;Civic;Honda
12399;2009;90632;Reno; NV;Civic;Honda
12399;2012;25168;Indianapolis; IN;Civic;Honda
12399;2014;24744;McDonough; GA;Civic;Honda
12399;2014;34773;McDonough; GA;Civic;Honda
12400;2013;39203;Lexington; KY;Civic;Honda
12400;2014;24866;Ephrata; PA;Civic;Honda
12400;2014;34642;Ephrata; PA;Civic;Honda
12400;2014;43183;Weymouth; MA;Civic;Honda
12401;2010;80141;Roseville; CA;Civic;Honda
12407;2012;49170;Chicopee; MA;Civic;Honda
12407;2014;24401;Woodside; NY;Civic;Honda
12411;2012;46064;Waco; TX;Civic;Honda
12413;2014;46221;Merrimack; NH;Civic;Honda
12415;2015;54255;South Gate; CA;Civic;Honda
12421;2012;66191;Rockville; MD;Civic;Honda
12426;2014;52837;Fairfield; OH;Civic;Honda
12427;2014;31494;Union; NJ;Civic;Honda
12427;2014;57500;Florence; KY;Civic;Honda
12429;2014;54862;Vallejo; CA;Civic;Honda
12430;2014;17976;Buford; GA;Civic;Honda
12434;2014;53595;Clinton Township; MI;Civic;Honda
12435;2012;41985;Tewksbury; MA;Civic;Honda
12435;2014;35949;Willoughby Hills; OH;Civic;Honda
12437;2013;54501;Davie; FL;Civic;Honda
12440;2014;30225;Chantilly; VA;Civic;Honda
12445;2014;44253;Apex; NC;Civic;Honda
12450;2012;9967;Chandler; AZ;Civic;Honda
12450;2014;34038;Dublin; OH;Civic;Honda
12450;2014;35211;Dublin; OH;Civic;Honda
12450;2014;35617;Dublin; OH;Civic;Honda
12450;2014;48116;Burns Harbor; IN;Civic;Honda
12450;2014;36303;Waterbury; CT;Civic;Honda
12450;2014;55701;Memphis; TN;Civic;Honda
12450;2014;63432;Burlington; NC;Civic;Honda
12454;2014;49174;Little Falls; NJ;Civic;Honda
12456;2013;40758;Fremont; CA;Civic;Honda
12460;2015;71511;Port Richey; FL;Civic;Honda
12461;2013;30653;Tucson; AZ;Civic;Honda
12464;2014;38499;Lagrange; GA;Civic;Honda
12465;2014;36086;Hopkins; MN;Civic;Honda
12475;2014;34220;Springfield; VA;Civic;Honda
12477;2012;54356;Lisle; IL;Civic;Honda
12477;2014;34850;Akron; OH;Civic;Honda
12484;2014;20269;Seffner; FL;Civic;Honda
12485;2014;61751;Ontario; CA;Civic;Honda
12485;2014;83305;Philadelphia; PA;Civic;Honda
12488;2012;52417;Grapevine; TX;Civic;Honda
12488;2014;33358;Swansea; MA;Civic;Honda
12488;2014;55699;West Caldwell; NJ;Civic;Honda
12488;2014;53177;Norwalk; CA;Civic;Honda
12488;2015;39759;Fort Lauderdale; FL;Civic;Honda
12488;2015;65622;Petaluma; CA;Civic;Honda
12489;2014;49225;Victorville; CA;Civic;Honda
12490;2012;33547;Arlington; VA;Civic;Honda
12490;2012;82021;Aurora; CO;Civic;Honda
12490;2013;28103;Rockville; MD;Civic;Honda
12490;2013;28461;Rockville; MD;Civic;Honda
12490;2013;73902;Knoxville; TN;Civic;Honda
12490;2014;26159;Chicago; IL;Civic;Honda
12490;2014;40293;Chicago; IL;Civic;Honda
12491;2013;57902;Colorado Springs; CO;Civic;Honda
12491;2013;48378;Palo Alto; CA;Civic;Honda
12491;2014;69621;Tracy; CA;Civic;Honda
12492;2014;41706;Lima; OH;Civic;Honda
12493;2014;47897;Akron; OH;Civic;Honda
12493;2014;23353;Bedford; OH;Civic;Honda
12494;2014;32663;Pelham; AL;Civic;Honda
12495;2011;76006;Los Angeles; CA;Civic;Honda
12495;2011;97751;Houston; TX;Civic;Honda
12495;2012;36044;Greencastle; IN;Civic;Honda
12495;2013;43022;Wantagh; NY;Civic;Honda
12495;2013;38837;Enfield; CT;Civic;Honda
12495;2013;43346;San Diego; CA;Civic;Honda
12495;2013;60047;Annapolis; MD;Civic;Honda
12495;2014;29801;Hopkins; MN;Civic;Honda
12495;2014;31114;Cherry Hill; NJ;Civic;Honda
12495;2014;34097;Hopkins; MN;Civic;Honda
12495;2014;30778;Orlando; FL;Civic;Honda
12495;2014;35276;Hopkins; MN;Civic;Honda
12495;2014;30019;Orlando; FL;Civic;Honda
12495;2014;21191;Bountiful; UT;Civic;Honda
12495;2014;42293;West Caldwell; NJ;Civic;Honda
12495;2014;36135;Hackettstown; NJ;Civic;Honda
12495;2014;27993;Virginia Beach; VA;Civic;Honda
12495;2014;28813;Woodbury; NJ;Civic;Honda
12495;2014;29160;Doral; FL;Civic;Honda
12495;2014;29624;Virginia Beach; VA;Civic;Honda
12495;2014;31517;Nashville; TN;Civic;Honda
12495;2014;32236;Cary; NC;Civic;Honda
12495;2014;32428;West Chicago; IL;Civic;Honda
12495;2014;33777;VIRGINIA BEACH; VA;Civic;Honda
12495;2014;48245;Arlington; VA;Civic;Honda
12495;2014;43624;Pelham; AL;Civic;Honda
12495;2014;44872;Bloomington; CA;Civic;Honda
12495;2014;33749;McDonough; GA;Civic;Honda
12495;2014;33371;Pompano Beach; FL;Civic;Honda
12495;2014;35757;Saddle Brook; NJ;Civic;Honda
12495;2014;46073;Arlington; VA;Civic;Honda
12495;2015;10512;Doral; FL;Civic;Honda
12495;2015;55212;Loma Linda; CA;Civic;Honda
12495;2015;30600;Naugatuck; CT;Civic;Honda
12497;2015;28537;Tallmadge; OH;Civic;Honda
12497;2015;39737;Jacksonville; FL;Civic;Honda
12498;2012;54956;Westbrook; CT;Civic;Honda
12498;2013;26126;El Monte; CA;Civic;Honda
12498;2013;25214;Raleigh; NC;Civic;Honda
12498;2013;73861;Placentia; CA;Civic;Honda
12498;2014;31267;Silver Spring; MD;Civic;Honda
12498;2014;32894;Port Orchard; WA;Civic;Honda
12499;2010;36014;Cambridge; MA;Civic;Honda
12499;2010;72836;Norfolk; VA;Civic;Honda
12499;2012;19368;Gresham; OR;Civic;Honda
12499;2012;82628;Woodstock; GA;Civic;Honda
12499;2013;58971;Snellville; GA;Civic;Honda
12499;2013;61209;Davis; CA;Civic;Honda
12499;2014;17194;West Covina; CA;Civic;Honda
12499;2014;18467;Montclair; CA;Civic;Honda
12499;2014;20924;Stanton; CA;Civic;Honda
12499;2014;25494;Stanton; CA;Civic;Honda
12499;2014;28262;Santa Ana; CA;Civic;Honda
12499;2014;28640;Stanton; CA;Civic;Honda
12499;2014;29055;Stanton; CA;Civic;Honda
12499;2014;30162;Stanton; CA;Civic;Honda
12499;2014;43797;Wilson; NC;Civic;Honda
12499;2014;33102;Montebello; CA;Civic;Honda
12499;2014;33271;West Covina; CA;Civic;Honda
12499;2015;10598;Las Vegas; NV;Civic;Honda
12499;2015;18151;West Covina; CA;Civic;Honda
12499;2015;20426;Fairfield; OH;Civic;Honda
12499;2015;24184;Stanton; CA;Civic;Honda
12499;2015;36339;Milwaukee; WI;Civic;Honda
12499;2015;27337;West Covina; CA;Civic;Honda
12499;2016;41262;West Palm Beach; FL;Civic;Honda
12500;2012;30655;Tampa; FL;Civic;Honda
12500;2012;69238;Chapel Hill; NC;Civic;Honda
12500;2013;33494;Tucson; AZ;Civic;Honda
12500;2013;20684;Nicholasville; KY;Civic;Honda
12500;2013;34036;Bradenton; FL;Civic;Honda
12500;2013;49374;Pasadena; CA;Civic;Honda
12500;2013;54826;BROCKTON; MA;Civic;Honda
12500;2013;70516;San Antonio; TX;Civic;Honda
12500;2013;66676;Scottsdale; AZ;Civic;Honda
12500;2013;45860;Gurnee; IL;Civic;Honda
12500;2013;59205;Pompton Plains; NJ;Civic;Honda
12500;2014;15119;Dublin; OH;Civic;Honda
12500;2014;19655;Dublin; OH;Civic;Honda
12500;2014;24468;Dublin; OH;Civic;Honda
12500;2014;36121;Dublin; OH;Civic;Honda
12500;2014;38358;Dublin; OH;Civic;Honda
12500;2014;30521;Lexington; KY;Civic;Honda
12500;2014;32438;Norwood; MA;Civic;Honda
12500;2014;35981;Pasadena; CA;Civic;Honda
12500;2014;35855;Norwood; MA;Civic;Honda
12500;2014;31874;Eatontown; NJ;Civic;Honda
12500;2014;23908;Louisville; KY;Civic;Honda
12500;2014;24838;Louisville; KY;Civic;Honda
12500;2014;33554;Eatontown; NJ;Civic;Honda
12500;2014;25198;Louisville; KY;Civic;Honda
12500;2014;25513;Bloomsburg; PA;Civic;Honda
12500;2014;25578;Louisville; KY;Civic;Honda
12500;2014;25688;Louisville; KY;Civic;Honda
12500;2014;25993;Louisville; KY;Civic;Honda
12500;2014;26001;Louisville; KY;Civic;Honda
12500;2014;26170;Louisville; KY;Civic;Honda
12500;2014;26221;Louisville; KY;Civic;Honda
12500;2014;26527;Louisville; KY;Civic;Honda
12500;2014;27477;Louisville; KY;Civic;Honda
12500;2014;27504;Houston; TX;Civic;Honda
12500;2014;27654;Louisville; KY;Civic;Honda
12500;2014;27975;Louisville; KY;Civic;Honda
12500;2014;33568;Schenectady; NY;Civic;Honda
12500;2014;28180;Louisville; KY;Civic;Honda
12500;2014;28808;Louisville; KY;Civic;Honda
12500;2014;29256;Louisville; KY;Civic;Honda
12500;2014;29900;New Castle; PA;Civic;Honda
12500;2014;29912;Ridgewood; NY;Civic;Honda
12500;2014;31006;Charlotte; NC;Civic;Honda
12500;2014;31361;Charlotte; NC;Civic;Honda
12500;2014;45380;Norwood; MA;Civic;Honda
12500;2014;31625;Manalapan; NJ;Civic;Honda
12500;2014;35645;Lawrenceburg; KY;Civic;Honda
12500;2014;37781;Louisville; KY;Civic;Honda
12500;2014;38262;Louisville; KY;Civic;Honda
12500;2014;40935;Louisville; KY;Civic;Honda
12500;2014;41686;Waipahu; HI;Civic;Honda
12500;2014;41724;Louisville; KY;Civic;Honda
12500;2014;47808;Sterling; VA;Civic;Honda
12500;2014;53972;Louisville; KY;Civic;Honda
12500;2014;35480;Jacksonville; FL;Civic;Honda
12500;2014;74358;Weymouth; MA;Civic;Honda
12500;2014;50953;Lima; OH;Civic;Honda
12500;2014;83979;Lima; OH;Civic;Honda
12500;2015;29418;Cranston; RI;Civic;Honda
12500;2015;36474;Lansing; IL;Civic;Honda
12500;2015;35392;Gonzales; LA;Civic;Honda
12500;2015;38527;Denville; NJ;Civic;Honda
12500;2015;55490;Cornelius; NC;Civic;Honda
12500;2015;39228;Louisville; KY;Civic;Honda
12500;2015;39993;Louisville; KY;Civic;Honda
12500;2015;40776;Louisville; KY;Civic;Honda
12500;2015;57018;Cookeville; TN;Civic;Honda
12500;2015;70668;Plano; TX;Civic;Honda
12501;2013;51383;Pauls Valley; OK;Civic;Honda
12510;2014;52118;Avondale; AZ;Civic;Honda
12511;2014;32600;East Stroudsburg; PA;Civic;Honda
12519;2013;37302;Concord; NC;Civic;Honda
12520;2013;52357;Webster; NY;Civic;Honda
12525;2013;24278;Enfield; CT;Civic;Honda
12525;2013;38920;Fort Smith; AR;Civic;Honda
12525;2014;36349;Des Plaines; IL;Civic;Honda
12526;2014;27202;Chicago; IL;Civic;Honda
12526;2014;30551;Chicago; IL;Civic;Honda
12526;2014;31623;Chicago; IL;Civic;Honda
12526;2014;33441;Chicago; IL;Civic;Honda
12526;2014;40047;Chicago; IL;Civic;Honda
12527;2013;55367;ORLANDO; FL;Civic;Honda
12529;2013;29540;San Jose; CA;Civic;Honda
12530;2014;82955;Duluth; GA;Civic;Honda
12531;2014;73715;Mesa; AZ;Civic;Honda
12533;2014;18556;TREVOSE; PA;Civic;Honda
12533;2014;39785;Countryside; IL;Civic;Honda
12538;2013;47215;Tacoma; WA;Civic;Honda
12548;2013;45760;Cincinnati; OH;Civic;Honda
12550;2014;31621;Lexington; KY;Civic;Honda
12550;2014;44964;Old Hickory; TN;Civic;Honda
12551;2015;46832;Chandler; AZ;Civic;Honda
12555;2014;44931;Bristol; WI;Civic;Honda
12557;2013;66226;Lisle; IL;Civic;Honda
12558;2014;34459;Milwaukee; WI;Civic;Honda
12563;2014;35800;Norman; OK;Civic;Honda
12564;2014;39158;Lagrange; GA;Civic;Honda
12565;2015;33563;Springfield; VA;Civic;Honda
12567;2014;46293;Corona; CA;Civic;Honda
12571;2014;50511;Union; NJ;Civic;Honda
12575;2012;67090;Tacoma; WA;Civic;Honda
12580;2015;39182;Hoover; AL;Civic;Honda
12580;2015;47254;Lexington; KY;Civic;Honda
12588;2013;42871;Springfield; FL;Civic;Honda
12588;2014;57000;Santa Clara; CA;Civic;Honda
12588;2015;24775;Union City; GA;Civic;Honda
12590;2013;23752;Rockville; MD;Civic;Honda
12590;2015;35138;Norwood; MA;Civic;Honda
12592;2014;47288;Hazle Township; PA;Civic;Honda
12595;2012;74987;Pompano Beach; FL;Civic;Honda
12595;2013;17027;Ellicott City; MD;Civic;Honda
12595;2013;66582;Sacramento; CA;Civic;Honda
12595;2014;12470;Hackettstown; NJ;Civic;Honda
12595;2014;29775;Hackettstown; NJ;Civic;Honda
12595;2014;24186;Springfield; VA;Civic;Honda
12595;2014;35271;Torrance; CA;Civic;Honda
12595;2014;29700;Naugatuck; CT;Civic;Honda
12595;2014;31213;Bentonville; AR;Civic;Honda
12595;2014;34606;Stafford; VA;Civic;Honda
12595;2014;37840;Sacramento; CA;Civic;Honda
12595;2014;19657;Chicago; IL;Civic;Honda
12595;2014;56194;Streamwood; IL;Civic;Honda
12595;2014;11740;Hackettstown; NJ;Civic;Honda
12595;2014;14180;Hackettstown; NJ;Civic;Honda
12598;2013;31722;Columbia; SC;Civic;Honda
12598;2013;42634;Delray Beach; FL;Civic;Honda
12598;2015;38765;Salt Lake City; UT;Civic;Honda
12599;2013;35199;Arlington; VA;Civic;Honda
12599;2014;8094;East Haven; CT;Civic;Honda
12600;2012;76326;Massillon; OH;Civic;Honda
12600;2013;63720;El Cajon; CA;Civic;Honda
12600;2014;28285;Dublin; OH;Civic;Honda
12600;2014;34490;West Allis; WI;Civic;Honda
12600;2014;22462;Louisville; KY;Civic;Honda
12612;2014;23306;Riverhead; NY;Civic;Honda
12619;2014;40314;Snellville; GA;Civic;Honda
12620;2014;8678;Jersey City; NJ;Civic;Honda
12626;2015;33560;Chicago; IL;Civic;Honda
12627;2012;85245;Avenel; NJ;Civic;Honda
12638;2015;34746;Norwich; CT;Civic;Honda
12650;2014;25862;Louisville; KY;Civic;Honda
12650;2014;35951;Eatontown; NJ;Civic;Honda
12650;2014;39230;Fredericksburg; VA;Civic;Honda
12655;2014;24840;Woodbridge; VA;Civic;Honda
12658;2013;39751;Cartersville; GA;Civic;Honda
12658;2015;57912;North Richland Hills; TX;Civic;Honda
12659;2012;27413;Fargo; ND;Civic;Honda
12665;2014;31891;Hopkins; MN;Civic;Honda
12669;2015;46672;Loma Linda; CA;Civic;Honda
12672;2014;43967;Miami; FL;Civic;Honda
12672;2015;49832;Miami; FL;Civic;Honda
12675;2014;43896;North Salt Lake; UT;Civic;Honda
12675;2014;32501;Roanoke; VA;Civic;Honda
12677;2014;23096;Hazelwood; MO;Civic;Honda
12679;2014;29864;New Castle; DE;Civic;Honda
12680;2015;33562;Lumberton; NC;Civic;Honda
12684;2015;30445;Columbia; SC;Civic;Honda
12685;2014;32139;Hopkins; MN;Civic;Honda
12686;2014;50863;Tewksbury; MA;Civic;Honda
12688;2014;45980;Swanzey; NH;Civic;Honda
12688;2014;57831;Miami; FL;Civic;Honda
12689;2014;36097;Loma Linda; CA;Civic;Honda
12690;2014;28094;Laurel; MD;Civic;Honda
12690;2014;35600;Laurel; MD;Civic;Honda
12690;2014;39781;Sterling; VA;Civic;Honda
12690;2014;24159;Hoover; AL;Civic;Honda
12690;2015;52426;BALLWIN; MO;Civic;Honda
12695;2014;32318;Doral; FL;Civic;Honda
12697;2014;40966;Montclair; CA;Civic;Honda
12698;2014;24293;Milwaukee; WI;Civic;Honda
12699;2013;38908;Palo Alto; CA;Civic;Honda
12699;2014;18362;Woodside; NY;Civic;Honda
12699;2014;45979;Mesa; AZ;Civic;Honda
12699;2015;23638;Placentia; CA;Civic;Honda
12700;2012;43758;Poughkeepsie; NY;Civic;Honda
12700;2013;24770;Dublin; OH;Civic;Honda
12700;2013;90378;Highland Park; IL;Civic;Honda
12700;2013;88031;Portsmouth; VA;Civic;Honda
12700;2014;32213;Eatontown; NJ;Civic;Honda
12700;2014;37150;Eatontown; NJ;Civic;Honda
12700;2014;28807;Greensboro; NC;Civic;Honda
12700;2014;45548;Norwood; MA;Civic;Honda
12700;2014;43527;Massillon; OH;Civic;Honda
12700;2014;58373;Westampton; NJ;Civic;Honda
12700;2014;36310;Sterling; VA;Civic;Honda
12709;2015;27144;Aurora; OH;Civic;Honda
12711;2013;31957;West Caldwell; NJ;Civic;Honda
12716;2014;41109;Davis; CA;Civic;Honda
12719;2012;40302;Larchmont; NY;Civic;Honda
12725;2014;27711;Norwood; MA;Civic;Honda
12725;2014;35220;Bow; NH;Civic;Honda
12726;2014;26676;Chicago; IL;Civic;Honda
12726;2014;33036;Chicago; IL;Civic;Honda
12727;2014;61879;Riverside; CA;Civic;Honda
12730;2014;38402;Philadelphia; PA;Civic;Honda
12730;2015;39398;Buford; GA;Civic;Honda
12744;2014;28048;Loma Linda; CA;Civic;Honda
12745;2015;30139;West Park; FL;Civic;Honda
12745;2015;34216;Miami; FL;Civic;Honda
12745;2015;21416;West Park; FL;Civic;Honda
12746;2013;28269;Ansonia; CT;Civic;Honda
12746;2014;37551;Madison; WI;Civic;Honda
12746;2014;32595;Bloomington; MN;Civic;Honda
12749;2012;46454;Cayce; SC;Civic;Honda
12749;2014;49185;Corona; CA;Civic;Honda
12750;2013;49621;Kingman; AZ;Civic;Honda
12750;2013;45000;New Orleans; LA;Civic;Honda
12750;2014;15497;Woodside; NY;Civic;Honda
12750;2014;32612;Dublin; OH;Civic;Honda
12750;2014;33808;Norwood; MA;Civic;Honda
12750;2014;20270;Louisville; KY;Civic;Honda
12750;2014;21477;Louisville; KY;Civic;Honda
12750;2014;21685;Louisville; KY;Civic;Honda
12750;2014;37736;Pasadena; CA;Civic;Honda
12750;2014;22397;Louisville; KY;Civic;Honda
12750;2014;38924;Pasadena; CA;Civic;Honda
12750;2014;25134;Louisville; KY;Civic;Honda
12750;2014;37381;Milwaukee; WI;Civic;Honda
12750;2014;28266;Louisville; KY;Civic;Honda
12750;2014;33152;Louisville; KY;Civic;Honda
12750;2014;33272;Louisville; KY;Civic;Honda
12750;2014;33381;Louisville; KY;Civic;Honda
12750;2014;33467;Louisville; KY;Civic;Honda
12750;2014;34278;Louisville; KY;Civic;Honda
12750;2014;35131;Louisville; KY;Civic;Honda
12750;2014;35297;Louisville; KY;Civic;Honda
12750;2014;35542;Louisville; KY;Civic;Honda
12750;2014;35645;Louisville; KY;Civic;Honda
12750;2014;35797;Louisville; KY;Civic;Honda
12750;2014;35833;Louisville; KY;Civic;Honda
12750;2014;36067;Louisville; KY;Civic;Honda
12750;2014;36211;Louisville; KY;Civic;Honda
12750;2014;36235;Louisville; KY;Civic;Honda
12750;2014;37017;Louisville; KY;Civic;Honda
12750;2014;37402;Louisville; KY;Civic;Honda
12750;2014;35640;Pasadena; CA;Civic;Honda
12750;2014;25852;Louisville; KY;Civic;Honda
12750;2014;30136;Louisville; KY;Civic;Honda
12750;2014;34546;Louisville; KY;Civic;Honda
12750;2014;35908;Louisville; KY;Civic;Honda
12750;2014;38076;Vallejo; CA;Civic;Honda
12750;2014;46063;Forest City; NC;Civic;Honda
12750;2015;36305;Louisville; KY;Civic;Honda
12750;2015;36750;Louisville; KY;Civic;Honda
12753;2015;24853;Fredericksburg; VA;Civic;Honda
12755;2014;25215;Springfield; VA;Civic;Honda
12757;2014;30610;West Caldwell; NJ;Civic;Honda
12760;2015;70689;Lexington; SC;Civic;Honda
12763;2014;34412;Ardmore; OK;Civic;Honda
12766;2013;36214;Riverhead; NY;Civic;Honda
12773;2014;44907;Orland Park; IL;Civic;Honda
12777;2013;42499;Madison; CT;Civic;Honda
12777;2013;76343;Addison; TX;Civic;Honda
12777;2013;50330;West Springfield; MA;Civic;Honda
12777;2013;51517;Ventura; CA;Civic;Honda
12777;2014;34897;Las Vegas; NV;Civic;Honda
12777;2014;40654;Beavercreek; OH;Civic;Honda
12777;2014;54106;Boulder; CO;Civic;Honda
12777;2015;44597;Montclair; CA;Civic;Honda
12779;2014;46982;Chicopee; MA;Civic;Honda
12780;2014;27955;Birmingham; AL;Civic;Honda
12780;2014;47486;Fort Lauderdale; FL;Civic;Honda
12781;2013;55752;Montgomery; AL;Civic;Honda
12783;2012;71823;Gorham; NH;Civic;Honda
12784;2014;59961;San Marcos; TX;Civic;Honda
12785;2013;25987;Concord; NC;Civic;Honda
12785;2015;34417;Springfield; VA;Civic;Honda
12788;2013;50052;Sacramento; CA;Civic;Honda
12788;2014;28974;Danvers; MA;Civic;Honda
12788;2014;48563;Gardena; CA;Civic;Honda
12788;2014;27077;Glendale; CA;Civic;Honda
12788;2016;36309;Marietta; GA;Civic;Honda
12789;2014;33396;Kannapolis; NC;Civic;Honda
12790;2013;15637;Rockville; MD;Civic;Honda
12790;2014;34573;Norwood; MA;Civic;Honda
12790;2015;19055;Federal Way; WA;Civic;Honda
12791;2014;47538;Chandler; AZ;Civic;Honda
12792;2014;32716;Libertyville; IL;Civic;Honda
12792;2015;34940;Tewksbury; MA;Civic;Honda
12793;2015;22537;Bedford; OH;Civic;Honda
12794;2015;32581;Longwood; FL;Civic;Honda
12795;2012;70165;Orlando; FL;Civic;Honda
12795;2014;18389;Hackettstown; NJ;Civic;Honda
12795;2014;33820;Loma Linda; CA;Civic;Honda
12795;2014;33853;Loma Linda; CA;Civic;Honda
12795;2014;36872;Groton; CT;Civic;Honda
12795;2014;31564;Ephrata; PA;Civic;Honda
12795;2014;19200;Duluth; GA;Civic;Honda
12795;2014;21800;Springfield; VA;Civic;Honda
12795;2014;50988;Paramus; NJ;Civic;Honda
12798;2012;52401;Saint Charles; IL;Civic;Honda
12798;2014;29644;Westborough; MA;Civic;Honda
12799;2014;21618;Cincinnati; OH;Civic;Honda
12799;2014;45120;Honolulu; HI;Civic;Honda
12799;2014;62410;Montclair; CA;Civic;Honda
12799;2014;35946;McDonough; GA;Civic;Honda
12799;2015;33929;West Park; FL;Civic;Honda
12800;2012;27720;Ardmore; PA;Civic;Honda
12800;2013;84397;Whitesboro; TX;Civic;Honda
12800;2014;29250;Dublin; OH;Civic;Honda
12800;2014;41609;Plainfield; IN;Civic;Honda
12800;2014;53345;Round Rock; TX;Civic;Honda
12800;2014;95335;Kalamazoo; MI;Civic;Honda
12800;2015;35014;Union; NJ;Civic;Honda
12801;2014;26544;Culver City; CA;Civic;Honda
12809;2014;22462;Highland Park; IL;Civic;Honda
12828;2015;69728;Gaithersburg; MD;Civic;Honda
12835;2015;37319;Hopkins; MN;Civic;Honda
12835;2015;32511;MONMOUTH JUNCTION; NJ;Civic;Honda
12843;2013;66879;Schaumburg; IL;Civic;Honda
12845;2014;63011;Mesa; AZ;Civic;Honda
12845;2014;49151;West Park; FL;Civic;Honda
12850;2014;35780;Indian Trail; NC;Civic;Honda
12850;2014;44875;Watertown; CT;Civic;Honda
12850;2014;42261;Memphis; TN;Civic;Honda
12850;2014;52579;Corona; CA;Civic;Honda
12851;2014;55608;Madison; WI;Civic;Honda
12864;2012;59813;Reno; NV;Civic;Honda
